instance_id,sample_id,smell,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project_raw,n_reviewers,severity_consensus,severity_tied,severity_values_seen
5596503::data class,5596503,data class,class,org.apache.royale.compiler.internal.codegen.js.amd.JSAMDEmitter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java,78,971,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java/#L78-L971,1,3,none,False,none
5596509::feature envy,5596509,feature envy,function,org.apache.royale.compiler.internal.codegen.js.amd.JSAMDEmitter#emitPackageContents IPackageDefinition,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java,136,163,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java/#L136-L163,1,1,none,False,none
5596509::long method,5596509,long method,function,org.apache.royale.compiler.internal.codegen.js.amd.JSAMDEmitter#emitPackageContents IPackageDefinition,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java,136,163,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java/#L136-L163,1,1,none,False,none
5596973::feature envy,5596973,feature envy,function,org.apache.royale.compiler.internal.fxg.swf.ShapeHelper.getCoordinates List<ShapeRecord>,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/swf/ShapeHelper.java,1022,1049,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/swf/ShapeHelper.java/#L1022-L1049,1,1,none,False,none
5596973::long method,5596973,long method,function,org.apache.royale.compiler.internal.fxg.swf.ShapeHelper.getCoordinates List<ShapeRecord>,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/swf/ShapeHelper.java,1022,1049,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/swf/ShapeHelper.java/#L1022-L1049,1,1,none,False,none
5598779::blob,5598779,blob,class,org.apache.royale.swc.catalog.StAXCatalogWriter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/swc/catalog/StAXCatalogWriter.java,50,379,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/swc/catalog/StAXCatalogWriter.java/#L50-L379,1,1,none,False,none
5598779::data class,5598779,data class,class,org.apache.royale.swc.catalog.StAXCatalogWriter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/swc/catalog/StAXCatalogWriter.java,50,379,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/swc/catalog/StAXCatalogWriter.java/#L50-L379,1,1,none,False,none
5598817::blob,5598817,blob,class,org.apache.poi.hslf.extractor.TestCruddyExtractor,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/scratchpad/testcases/org/apache/poi/hslf/extractor/TestCruddyExtractor.java,33,89,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/scratchpad/testcases/org/apache/poi/hslf/extractor/TestCruddyExtractor.java/#L33-L89,1,1,none,False,none
5598817::data class,5598817,data class,class,org.apache.poi.hslf.extractor.TestCruddyExtractor,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/scratchpad/testcases/org/apache/poi/hslf/extractor/TestCruddyExtractor.java,33,89,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/scratchpad/testcases/org/apache/poi/hslf/extractor/TestCruddyExtractor.java/#L33-L89,1,1,none,False,none
5601781::feature envy,5601781,feature envy,function,org.apache.royale.compiler.internal.tree.mxml.MXMLXMLListNode#getName,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java,64,68,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java/#L64-L68,1,1,none,False,none
5601781::long method,5601781,long method,function,org.apache.royale.compiler.internal.tree.mxml.MXMLXMLListNode#getName,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java,64,68,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java/#L64-L68,1,1,none,False,none
5602164::feature envy,5602164,feature envy,function,org.apache.poi.xssf.model.TestCommentsTable#writeRead,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/testcases/org/apache/poi/xssf/model/TestCommentsTable.java,128,175,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/testcases/org/apache/poi/xssf/model/TestCommentsTable.java/#L128-L175,1,2,major,False,major
5602164::long method,5602164,long method,function,org.apache.poi.xssf.model.TestCommentsTable#writeRead,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/testcases/org/apache/poi/xssf/model/TestCommentsTable.java,128,175,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/testcases/org/apache/poi/xssf/model/TestCommentsTable.java/#L128-L175,1,2,major,False,major
5603925::blob,5603925,blob,class,org.apache.poi.hssf.usermodel.HSSFSimpleShape,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/java/org/apache/poi/hssf/usermodel/HSSFSimpleShape.java,45,274,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/java/org/apache/poi/hssf/usermodel/HSSFSimpleShape.java/#L45-L274,1,1,none,False,none
5603925::data class,5603925,data class,class,org.apache.poi.hssf.usermodel.HSSFSimpleShape,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/java/org/apache/poi/hssf/usermodel/HSSFSimpleShape.java,45,274,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/java/org/apache/poi/hssf/usermodel/HSSFSimpleShape.java/#L45-L274,1,1,none,False,none
5604954::feature envy,5604954,feature envy,function,org.apache.poi.xssf.usermodel.XSSFCreationHelper#createRichTextString String,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFCreationHelper.java,43,48,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFCreationHelper.java/#L43-L48,1,1,none,False,none
5604954::long method,5604954,long method,function,org.apache.poi.xssf.usermodel.XSSFCreationHelper#createRichTextString String,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFCreationHelper.java,43,48,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFCreationHelper.java/#L43-L48,1,1,none,False,none
5605416::feature envy,5605416,feature envy,function,org.apache.royale.compiler.internal.tree.mxml.MXMLClassReferenceNodeBase#getEventSpecifierNode String,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLClassReferenceNodeBase.java,376,380,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLClassReferenceNodeBase.java/#L376-L380,1,1,none,False,none
5605416::long method,5605416,long method,function,org.apache.royale.compiler.internal.tree.mxml.MXMLClassReferenceNodeBase#getEventSpecifierNode String,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLClassReferenceNodeBase.java,376,380,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLClassReferenceNodeBase.java/#L376-L380,1,1,none,False,none
5605835::blob,5605835,blob,class,org.apache.royale.swf.types.KerningRecord,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/swf/types/KerningRecord.java,30,83,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/swf/types/KerningRecord.java/#L30-L83,1,2,none,False,none
5605835::data class,5605835,data class,class,org.apache.royale.swf.types.KerningRecord,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/swf/types/KerningRecord.java,30,83,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/swf/types/KerningRecord.java/#L30-L83,1,2,critical,False,critical
5608439::feature envy,5608439,feature envy,function,org.apache.poi.xssf.extractor.XSSFExportToXml#isValid Document,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/java/org/apache/poi/xssf/extractor/XSSFExportToXml.java,243,260,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/java/org/apache/poi/xssf/extractor/XSSFExportToXml.java/#L243-L260,1,3,none,False,"none,minor"
5608439::long method,5608439,long method,function,org.apache.poi.xssf.extractor.XSSFExportToXml#isValid Document,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/java/org/apache/poi/xssf/extractor/XSSFExportToXml.java,243,260,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/java/org/apache/poi/xssf/extractor/XSSFExportToXml.java/#L243-L260,1,3,none,False,none
5609190::blob,5609190,blob,class,org.apache.royale.compiler.config.RSLSettings,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-common/src/main/java/org/apache/royale/compiler/config/RSLSettings.java,34,233,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-common/src/main/java/org/apache/royale/compiler/config/RSLSettings.java/#L34-L233,1,3,minor,False,"none,minor"
5609190::data class,5609190,data class,class,org.apache.royale.compiler.config.RSLSettings,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-common/src/main/java/org/apache/royale/compiler/config/RSLSettings.java,34,233,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-common/src/main/java/org/apache/royale/compiler/config/RSLSettings.java/#L34-L233,1,3,none,False,"none,minor"
5609932::blob,5609932,blob,class,org.apache.royale.compiler.problems.OverrideFinalProblem,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/problems/OverrideFinalProblem.java,27,42,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/problems/OverrideFinalProblem.java/#L27-L42,1,1,none,False,none
5609932::data class,5609932,data class,class,org.apache.royale.compiler.problems.OverrideFinalProblem,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/problems/OverrideFinalProblem.java,27,42,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/problems/OverrideFinalProblem.java/#L27-L42,1,1,none,False,none
5615923::feature envy,5615923,feature envy,function,org.apache.shindig.common.uri.Uri.normalizePath String,git@github.com:apache/shindig.git,8f3c3d5c77f5324bad56a5a62da28657fe9112a0,/java/common/src/main/java/org/apache/shindig/common/uri/Uri.java,205,289,https://github.com/apache/shindig/blob/8f3c3d5c77f5324bad56a5a62da28657fe9112a0/java/common/src/main/java/org/apache/shindig/common/uri/Uri.java/#L205-L289,0,2,none,False,none
5615923::long method,5615923,long method,function,org.apache.shindig.common.uri.Uri.normalizePath String,git@github.com:apache/shindig.git,8f3c3d5c77f5324bad56a5a62da28657fe9112a0,/java/common/src/main/java/org/apache/shindig/common/uri/Uri.java,205,289,https://github.com/apache/shindig/blob/8f3c3d5c77f5324bad56a5a62da28657fe9112a0/java/common/src/main/java/org/apache/shindig/common/uri/Uri.java/#L205-L289,0,2,critical,False,critical
5616304::feature envy,5616304,feature envy,function,org.apache.shiro.cache.ehcache.EhCacheManager#destroy,git@github.com:apache/shiro.git,eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6,/support/ehcache/src/main/java/org/apache/shiro/cache/ehcache/EhCacheManager.java,234,249,https://github.com/apache/shiro/blob/eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6/support/ehcache/src/main/java/org/apache/shiro/cache/ehcache/EhCacheManager.java/#L234-L249,1,1,none,False,none
5616304::long method,5616304,long method,function,org.apache.shiro.cache.ehcache.EhCacheManager#destroy,git@github.com:apache/shiro.git,eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6,/support/ehcache/src/main/java/org/apache/shiro/cache/ehcache/EhCacheManager.java,234,249,https://github.com/apache/shiro/blob/eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6/support/ehcache/src/main/java/org/apache/shiro/cache/ehcache/EhCacheManager.java/#L234-L249,1,1,none,False,none
5618836::feature envy,5618836,feature envy,function,org.apache.shiro.subject.SimplePrincipalCollection#fromRealm String,git@github.com:apache/shiro.git,eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6,/core/src/main/java/org/apache/shiro/subject/SimplePrincipalCollection.java,191,200,https://github.com/apache/shiro/blob/eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6/core/src/main/java/org/apache/shiro/subject/SimplePrincipalCollection.java/#L191-L200,1,1,none,False,none
5618836::long method,5618836,long method,function,org.apache.shiro.subject.SimplePrincipalCollection#fromRealm String,git@github.com:apache/shiro.git,eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6,/core/src/main/java/org/apache/shiro/subject/SimplePrincipalCollection.java,191,200,https://github.com/apache/shiro/blob/eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6/core/src/main/java/org/apache/shiro/subject/SimplePrincipalCollection.java/#L191-L200,1,1,none,False,none
5621210::feature envy,5621210,feature envy,function,org.apache.royale.compiler.internal.units.ASCompilationUnit#createFileNode IFileSpecification,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/units/ASCompilationUnit.java,285,316,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/units/ASCompilationUnit.java/#L285-L316,1,1,none,False,none
5621210::long method,5621210,long method,function,org.apache.royale.compiler.internal.units.ASCompilationUnit#createFileNode IFileSpecification,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/units/ASCompilationUnit.java,285,316,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/units/ASCompilationUnit.java/#L285-L316,1,1,none,False,none
5622695::feature envy,5622695,feature envy,function,org.apache.royale.compiler.internal.codegen.js.jx.BindableEmitter#emitBindableImplementsConstructorCode boolean,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/BindableEmitter.java,80,99,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/BindableEmitter.java/#L80-L99,1,1,none,False,none
5622695::long method,5622695,long method,function,org.apache.royale.compiler.internal.codegen.js.jx.BindableEmitter#emitBindableImplementsConstructorCode boolean,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/BindableEmitter.java,80,99,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/BindableEmitter.java/#L80-L99,1,1,none,False,none
5625012::feature envy,5625012,feature envy,function,org.apache.royale.compiler.internal.config.FlashBuilderConfigurator.RoyaleLibPropertiesHandler#startElement String|String|String|Attributes,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java,468,510,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java/#L468-L510,1,3,none,False,"none,minor"
5625012::long method,5625012,long method,function,org.apache.royale.compiler.internal.config.FlashBuilderConfigurator.RoyaleLibPropertiesHandler#startElement String|String|String|Attributes,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java,468,510,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java/#L468-L510,1,3,minor,False,minor
5625637::feature envy,5625637,feature envy,function,org.apache.royale.compiler.clients.ASC.ASCTargetSettings#getDefaultBackgroundColor,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/clients/ASC.java,190,194,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/clients/ASC.java/#L190-L194,1,1,none,False,none
5625637::long method,5625637,long method,function,org.apache.royale.compiler.clients.ASC.ASCTargetSettings#getDefaultBackgroundColor,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/clients/ASC.java,190,194,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/clients/ASC.java/#L190-L194,1,1,none,False,none
5626154::feature envy,5626154,feature envy,function,flash.tools.debugger.concrete.PlayerSession#isSuspended,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/debugger/src/main/java/flash/tools/debugger/concrete/PlayerSession.java,308,314,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/debugger/src/main/java/flash/tools/debugger/concrete/PlayerSession.java/#L308-L314,1,1,none,False,none
5626154::long method,5626154,long method,function,flash.tools.debugger.concrete.PlayerSession#isSuspended,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/debugger/src/main/java/flash/tools/debugger/concrete/PlayerSession.java,308,314,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/debugger/src/main/java/flash/tools/debugger/concrete/PlayerSession.java/#L308-L314,1,1,none,False,none
5627187::blob,5627187,blob,class,org.apache.royale.compiler.ant.config.ConfigBoolean,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java,28,75,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java/#L28-L75,1,4,none,False,none
5627187::data class,5627187,data class,class,org.apache.royale.compiler.ant.config.ConfigBoolean,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java,28,75,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/royale-ant-tasks/src/main/java/org/apache/royale/compiler/ant/config/ConfigBoolean.java/#L28-L75,1,4,major,False,"none,minor,major"
5627395::feature envy,5627395,feature envy,function,org.apache.royale.compiler.internal.as.codegen.ControlFlowContextManager#innerToOuter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ControlFlowContextManager.java,183,187,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ControlFlowContextManager.java/#L183-L187,1,1,none,False,none
5627395::long method,5627395,long method,function,org.apache.royale.compiler.internal.as.codegen.ControlFlowContextManager#innerToOuter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ControlFlowContextManager.java,183,187,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ControlFlowContextManager.java/#L183-L187,1,1,none,False,none
5630298::blob,5630298,blob,class,org.apache.royale.compiler.internal.codegen.js.jx.SwitchEmitter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/SwitchEmitter.java,35,105,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/SwitchEmitter.java/#L35-L105,1,1,none,False,none
5630298::data class,5630298,data class,class,org.apache.royale.compiler.internal.codegen.js.jx.SwitchEmitter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/SwitchEmitter.java,35,105,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/SwitchEmitter.java/#L35-L105,1,1,none,False,none
5630626::blob,5630626,blob,class,flex2.compiler.config.ConfigurationException.MissingRequirement,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/flex-compiler-oem/src/main/java/flex2/compiler/config/ConfigurationException.java,191,201,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/flex-compiler-oem/src/main/java/flex2/compiler/config/ConfigurationException.java/#L191-L201,1,1,none,False,none
5630626::data class,5630626,data class,class,flex2.compiler.config.ConfigurationException.MissingRequirement,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/flex-compiler-oem/src/main/java/flex2/compiler/config/ConfigurationException.java,191,201,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/flex-compiler-oem/src/main/java/flex2/compiler/config/ConfigurationException.java/#L191-L201,1,1,none,False,none
5634327::feature envy,5634327,feature envy,function,flash.swf.tags.DefineShape#equals Object,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/swfutils/src/main/java/flash/swf/tags/DefineShape.java,79,99,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/swfutils/src/main/java/flash/swf/tags/DefineShape.java/#L79-L99,1,1,none,False,none
5634327::long method,5634327,long method,function,flash.swf.tags.DefineShape#equals Object,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/swfutils/src/main/java/flash/swf/tags/DefineShape.java,79,99,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/swfutils/src/main/java/flash/swf/tags/DefineShape.java/#L79-L99,1,1,none,False,none
5638052::feature envy,5638052,feature envy,function,flex2.compiler.common.CompilerConfiguration.getAdjustOpdebuglineInfo,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java,426,435,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java/#L426-L435,1,1,none,False,none
5638052::long method,5638052,long method,function,flex2.compiler.common.CompilerConfiguration.getAdjustOpdebuglineInfo,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java,426,435,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java/#L426-L435,1,1,none,False,none
5640540::blob,5640540,blob,class,org.apache.royale.compiler.internal.fxg.types.FXGMatrix,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/types/FXGMatrix.java,30,165,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/types/FXGMatrix.java/#L30-L165,1,1,none,False,none
